margin	qseqid	sseqid	staxid	pident	score	qcovs	kingdom	phylum	class	order	family	genus	species	species_score	genus_score	family_score	order_score	class_score	phylum_score	kingdom_score	alternatives	score.id	possible.misid
upper	seq61539	JN034741	1046332	98.157	0.0433481393548028	100	Metazoa	Annelida	Clitellata	Haplotaxida	Eudrilidae	Polytoreutus	Polytoreutus finni	100	100	100	100	100	100	100	Polytoreutus finni, 99.078, Polytoreutus finni, 98.618, Polytoreutus finni, 98.157	Polytoreutus finni	0
upper	seq61599	MN099105	4803	96.313	33.316396528934	100	NA	NA	Oomycetes	Lagenidiales	Lagenidiaceae	Lagenidium	Lagenidium giganteum	99.9995730917539	99.9999039892976	99.9999039892976	99.9999039892976	99.9999039892976	100	100	Lagenidium giganteum, 96.313, Lagenidium giganteum, 95.392, Lagenidium giganteum, 94.931, Lagenidium humanum, 94.931, Pythium macrosporum, 94.907, Pythium macrosporum, 94.444	NA	1
upper	seq61607	NC_022256	120807	91.705	100	100	NA	NA	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis limnetica	100	100	100	100	100	100	100	Nannochloropsis limnetica, 91.705	Nannochloropsis	1
upper	seq61613	NC_026869	224420	93.548	100	100	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Shiraia	Shiraia bambusicola	100	100	100	100	100	100	100	Shiraia bambusicola, 93.548	Shiraia	1
upper	seq61641	OOMYA1923N08	4770	99.539	23.4700576910492	100	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia ferax	71.9382126034834	75.508333210224	76.0135913966285	76.0135913966285	99.9997665545064	99.9997665545064	99.9997665545064	Saprolegnia ferax, 99.539, Phytophthora lateralis, 99.539, Saprolegnia ferax, 99.078, Saprolegnia parasitica, 99.078, Saprolegnia diclina, 99.078, Dictyuchus monosporus, 99.078, Saprolegnia hypogyna, 99.078, Phytophthora chlamydospora, 99.078, Saprolegnia ferax, 98.618, Saprolegnia diclina, 98.618, Saprolegnia bulbosa, 98.618, Phytophthora litoralis, 98.618, Saprolegnia ferax, 98.157, Saprolegnia parasitica, 98.157, Saprolegnia unispora, 98.157, Saprolegnia mixta, 98.157, Gammarus alpinus, 98.157, Saprolegnia ferax, 97.696, Saprolegnia parasitica, 97.696	NA	1
upper	seq61671	GBFBO004N05	78237	99.539	4.54101100564473	100	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora gonapodyides	90.9179779887105	100	100	100	100	100	100	Phytophthora cryptogea, 99.539, Phytophthora gonapodyides, 99.539, Phytophthora gonapodyides, 99.078	Phytophthora	1
upper	seq61672	JN272480	346772	100	23.2637378370115	100	Metazoa	Arthropoda	Insecta	Coleoptera	Carabidae	Dromius	Dromius quadrimaculatus	100	100	100	100	100	100	100	Dromius quadrimaculatus, 100.000, Dromius quadrimaculatus,  99.539, Dromius quadrimaculatus,  98.157, Dromius fenestratus,  98.148	Dromius quadrimaculatus	0
upper	seq61714	KR380003	197152	98.157	0.000331483027011067	100	Metazoa	Arthropoda	Insecta	Ephemeroptera	Baetidae	Cloeon	Cloeon dipterum	99.999668516973	99.999668516973	99.999668516973	99.999668516973	99.999668516973	99.999668516973	100	Cloeon dipterum, 99.539, Cloeon dipterum, 98.618, Cloeon dipterum, 98.157, Potamothrix hammoniensis, 98.157, Cloeon dipterum, 98.131, Cloeon dipterum, 97.696	NA	1
upper	seq61750	MG037602	2107182	97.696	20	100	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora oleae	100	100	100	100	100	100	100	Phytophthora oleae, 97.696	Phytophthora	0
upper	seq61777	KX387369	596297	98.618	1.01983002832861	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium oopapillum	98.9801699716714	100	100	100	100	100	100	Pythium oopapillum, 99.078, Pythium coloratum, 98.618, Pythium oopapillum, 98.618, Pythium coloratum, 98.157, Pythium dissotocum, 98.157, Pythium diclinum, 98.157, Pythium coloratum, 97.696, Pythium dissotocum, 97.696	Pythium	0
upper	seq61778	MT024256	6088	99.078	0.512990360956609	100	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Hydra oligactis	99.9999898109501	100	100	100	100	100	100	Hydra oligactis, 99.539, Hydra oligactis, 99.078, Hydra oligactis, 98.618, Hydra oligactis, 97.696, Hydra robusta, 97.696	Hydra	1
upper	seq61792	MH136911	244122	100	9.09090909090909	100	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora inundata	100	100	100	100	100	100	100	Phytophthora inundata, 100.000, Phytophthora condilina,  99.539, Phytophthora humicola,  98.157	Phytophthora inundata	0
upper	seq61812	DQ186202	35128	98.157	100	100	NA	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana	100	100	100	100	100	100	100	Thalassiosira pseudonana, 98.157	Thalassiosira pseudonana	1
upper	seq61815	MF636032	49290	100	4.75209154894469	100	Metazoa	Arthropoda	Insecta	Coleoptera	Carabidae	Carabus	Carabus nemoralis	99.9999989860511	99.9999989860511	99.9999989860511	99.9999989860511	99.9999989860511	99.9999989860511	100	Carabus nemoralis, 100.000, Carabus nemoralis,  99.539, Carabus nemoralis,  99.078, Carabus nemoralis,  98.157, Synchaeta lakowitziana,  98.157, Carabus nemoralis,  98.148	NA	1
upper	seq61819	KY261370	516496	100	48.9449003516999	99	Metazoa	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemoura	Nemoura flexuosa	51.0550996483001	51.0550996483001	51.0550996483001	51.0550996483001	51.0550996483001	51.0550996483001	100	Nemoura flexuosa, 100.000, Potamothrix hammoniensis, 100.000, Nemoura flexuosa,  99.537	NA	0
upper	seq61831	KR973895	1260805	99.537	0.567621967701126	99	Metazoa	Arthropoda	Insecta	Trichoptera	Limnephilidae	Halesus	Halesus radiatus	99.9999943659513	99.9999943659513	99.9999943659513	99.9999943659513	99.9999943659513	99.9999943659513	99.9999943659513	Halesus radiatus, 99.539, Halesus radiatus, 99.537, Halesus radiatus, 99.533, Halesus radiatus, 99.531, Halesus radiatus, 99.526, Halesus radiatus, 99.524, Halesus radiatus, 99.078, Halesus radiatus, 99.074, Halesus radiatus, 98.618, Halesus radiatus, 98.611, Halesus radiatus, 98.148, Korotnevella heteracantha, 98.148, Halesus radiatus, 98.140, Halesus radiatus, 98.131, Halesus radiatus, 98.122, Halesus radiatus, 97.685	NA	1
upper	seq61851	ECTTO034N09	2866284	100	3.48122958008689	100	NA	NA	NA	NA	NA	NA	Dendrodrilus rubidus	96.5187704199131	96.5187704199131	96.5187704199131	96.5187704199131	96.5187704199131	96.5187704199131	96.5187704199131	Octolasion tyrtaeum, 100.000, Dendrodrilus rubidus, 100.000, Dendrodrilus rubidus,  98.507	NA	1
upper	seq61856	GU902069	913657	91.244	50	100	Metazoa	Annelida	Clitellata	Enchytraeida	Enchytraeidae	Lumbricillus	Lumbricillus rivalis	100	100	100	100	100	100	100	Lumbricillus rivalis, 91.244	Lumbricillus	1
upper	seq61862	EWSJA199N08	27389	99.539	5.26314798638132	100	Metazoa	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Aporrectodea rosea	94.7368520136187	100	100	100	100	100	100	Aporrectodea rosea, 99.539, Aporrectodea tuberculata, 99.539, Aporrectodea rosea, 98.182	Aporrectodea	1
upper	seq61866	KC788733	315524	99.078	33.0310861450727	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Micropsectra	Micropsectra atrofasciata	100	100	100	100	100	100	100	Micropsectra atrofasciata, 99.078, Micropsectra atrofasciata, 98.618, Micropsectra atrofasciata, 98.611	Micropsectra atrofasciata	0
upper	seq61877	GQ844277	1577725	90.323	100	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium brachiatum	100	100	100	100	100	100	100	Pythium brachiatum, 90.323	Pythium	1
upper	seq61879	KF697352	1117030	93.925	100	99	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Nais	Nais stolci	100	100	100	100	100	100	100	Nais stolci, 93.925	Nais	1
upper	seq61881	GAHAP2367N14	302032	98.14	3.44296214351817e-05	100	Metazoa	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Aporrectodea caliginosa	87.2830960300479	100	100	100	100	100	100	Aporrectodea caliginosa, 100.000, Aporrectodea tuberculata, 100.000, Aporrectodea caliginosa,  99.535, Aporrectodea caliginosa,  99.531, Aporrectodea tuberculata,  99.531, Aporrectodea caliginosa,  99.070, Aporrectodea caliginosa,  98.605, Aporrectodea caliginosa,  98.140, Aporrectodea tuberculata,  98.140	Aporrectodea	1
upper	seq61890	KU379786	1903309	99.078	1.06492614221917	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium ershadii	50.5324630711096	50.5324630711096	50.5324630711096	50.5324630711096	50.5324630711096	50.5324630711096	50.5324630711096	Potamothrix hammoniensis, 99.539, Pythium ershadii, 99.539, Pythium ershadii, 99.078	NA	0
upper	seq61976	KF267934	380449	100	50	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Rhyacodrilus	Rhyacodrilus subterraneus	100	100	100	100	100	100	100	Rhyacodrilus subterraneus, 100	Rhyacodrilus subterraneus	1
upper	seq61992	NC_029396	749589	91.981	100	98	NA	NA	Oomycetes	Pythiales	Pythiaceae	Halophytophthora	Halophytophthora epistomium	100	100	100	100	100	100	100	Halophytophthora epistomium, 91.981, Shiraia bambusicola, 91.549, Bipolaris sorokiniana, 91.284	Halophytophthora	1
upper	seq62007	KY623904	63229	99.078	0.0460741690194516	100	Metazoa	Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus	Proasellus coxalis	99.9539258309806	99.9539258309806	100	100	100	100	100	Proasellus coxalis, 100.000, Proasellus coxalis,  99.078, Asellus aquaticus,  99.078	Asellidae	1
upper	seq62034	AP017981	5012	91.038	100	98	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina wiesneri	100	100	100	100	100	100	100	Taphrina wiesneri, 91.038, Taphrina flavorubra, 90.566	Taphrina	1
upper	seq62068	OOMYA1917N08	112098	93.519	1.82726358129627	99	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia diclina	90.5945048654036	96.3428602279797	98.1718551230427	98.1718551230427	99.9991550226214	99.9991550226214	99.9991550226214	Saprolegnia diclina, 93.981, Saprolegnia parasitica, 93.519, Saprolegnia diclina, 93.519, Achlya papillosa, 93.519, Saprolegnia hypogyna, 93.519, Saprolegnia litoralis, 93.519, Phytophthora chlamydospora, 93.519, Saprolegnia ferax, 93.056, Saprolegnia monilifera, 93.056, Saprolegnia torulosa, 93.056, Saprolegnia unispora, 93.056, Saprolegnia monoica, 93.023, Saprolegnia eccentrica, 93.023, Achlya ambisexualis, 92.593, Saprolegnia ferax, 92.593, Saprolegnia parasitica, 92.593, Dictyuchus monosporus, 92.593, Saprolegnia unispora, 92.593, Saprolegnia mixta, 92.593, Saprolegnia terrestris, 92.593, Gammarus alpinus, 92.593, Saprolegnia semihypogyna, 92.558, Saprolegnia lapponica, 92.558, Saprolegnia ferax, 92.130, Saprolegnia parasitica, 92.130, Achlya colorata, 92.130, Phytophthora lateralis, 92.130, Saprolegnia bulbosa, 92.130, Saprolegnia terrestris, 92.130, Brevilegnia unisperma, 92.130, Phytophthora litoralis, 92.130, Achlya caroliniana, 92.093	NA	1
upper	seq62083	GBSP5408N13	563912	92.166	20	98	Metazoa	Rotifera	Bdelloidea	Adinetida	Adinetidae	Adineta	Adineta barbata	100	100	100	100	100	100	100	Adineta barbata, 92.166, Macrotrachela ehrenbergi, 91.080, Adineta vaga, 90.909, Philodina flaviceps, 90.783, Philodina flaviceps, 90.323	Adineta	0
upper	seq62085	JQ912057	1191674	90.278	20	99	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora amnicola	40	80	80	80	80	80	80	Phytophthora amnicola, 90.278, Phytophthora ornamentata, 90.278, Ptychoptera paludosa, 90.278	NA	0
upper	seq62089	JF870885	403569	96.774	2.13829695787726e-05	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus brundini	100	100	100	100	100	100	100	Tanytarsus brundini, 98.618, Tanytarsus brundini, 96.774	Tanytarsus	1
upper	seq62163	KX141228	997595	99.539	42.2574816292325	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Potamothrix	Potamothrix hammoniensis	100	100	100	100	100	100	100	Potamothrix hammoniensis, 99.539, Potamothrix hammoniensis, 99.078, Potamothrix hammoniensis, 98.618, Potamothrix hammoniensis, 98.157	Potamothrix hammoniensis	0
upper	seq62249	KP772957	595358	97.696	0.000992176759938965	100	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops abyssorum	100	100	100	100	100	100	100	Cyclops abyssorum, 99.078, Cyclops abyssorum, 98.157, Cyclops abyssorum, 97.696	Cyclops	0
upper	seq62251	JN936541	1156573	100	24.7340328077097	100	Metazoa	Rotifera	Monogononta	Ploima	Synchaetidae	Synchaeta	Synchaeta oblonga	100	100	100	100	100	100	100	Synchaeta oblonga, 100.000, Synchaeta oblonga,  99.545	Synchaeta oblonga	0
upper	seq62262	NC_032052	157072	94.884	100	99	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces invadans	100	100	100	100	100	100	100	Aphanomyces invadans, 94.884, Aphanomyces iridis, 94.470, Aphanomyces astaci, 94.009, Aphanomyces laevis, 93.981, Aphanomyces astaci, 93.548, Achlya recurva, 93.056	Aphanomyces	1
upper	seq62284	MH136902	1286608	91.244	100	100	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora cichorii	100	100	100	100	100	100	100	Phytophthora cichorii, 91.244, Phytophthora quercina, 90.323, Phytophthora boehmeriae, 90.323, Phytophthora parsiana, 90.323, Potamothrix bavaricus, 90.323, Hyaloperonospora dentariaemacrophyllae, 90.323	Phytophthora	1
upper	seq62310	GU828005	5778	99.539	100	100	NA	Tubulinea	Echinamoebida	NA	NA	Vermamoeba	Vermamoeba vermiformis	100	100	100	100	100	100	100	Vermamoeba vermiformis, 99.539	Vermamoeba vermiformis	1
upper	seq62316	NC_014280	2052682	94.931	2.52340481048544	100	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Arthothelium	Arthothelium ruanum	83.4905567842889	83.4905567842889	83.4905567842889	83.4905567842889	83.4905567842889	83.5055949129568	83.5055949129568	Pythium segnitium, 94.931, Pythium helicandrum, 94.931, Pythium takayamanum, 94.931, Tipula spenceriana, 94.931, Arthothelium ruanum, 94.931, Phytophthora oreophila, 94.931, Arthothelium ruanum, 94.495, Lagenidium giganteum, 94.470, Pythium periplocum, 94.470, Pythium attrantheridium, 94.470, Pythium helicandrum, 94.470, Saprolegnia aenigmatica, 94.470, Arthothelium ruanum, 94.470, Globisporangium paroecandrum, 94.470, Globisporangium spinosum, 94.470, Pythium gracile, 94.470, Pythium irregulare, 94.444, Pythium oligandrum, 94.444, Lecanora cinereofusca, 94.444, Acrostichus floridensis, 94.444, Phytophthora oreophila, 94.444, Globisporangium heterothallicum, 94.444, Polypedilum nubeculosum, 94.366, Lagenidium giganteum, 94.037, Pythium insidiosum, 94.009, Pythium dimorphum, 94.009, Pythium terrestris, 94.009, Pythium helicandrum, 94.009, Peronospora perillae, 94.009, Halophytophthora vesicula, 94.009, Polypedilum nubeculosum, 94.009, Globulidrilus riparius, 94.009, Arthothelium ruanum, 94.009, Pythium irregulare, 93.981, Pythium oligandrum, 93.981, Pythium mamillatum, 93.981, Myzocytiopsis osiris, 93.981, Arthothelium ruanum, 93.981, Phytophthora oreophila, 93.981, Globisporangium heterothallicum, 93.981, Lagenidium giganteum, 93.578, Pythium irregulare, 93.548, Pythium periplocum, 93.548, Pythium insidiosum, 93.548, Pythium attrantheridium, 93.548, Pythium helicandrum, 93.548, Phytophthora polonica, 93.548, Arthothelium ruanum, 93.548, Globisporangium heterothallicum, 93.548, Pythium hydnosporum, 93.519, Pythium irregulare, 93.519, Pythium oligandrum, 93.519, Pythium sylvaticum, 93.519, Pythium prolatum, 93.519, Pythium nodosum, 93.519, Pythium glomeratum, 93.519, Pythium viniferum, 93.519, Pythium amasculinum, 93.519, Pythium kunmingense, 93.519, Brevilegnia macrospora, 93.519, Mycodrosophila gratiosa, 93.519, Globisporangium heterothallicum, 93.519, Pythium macrosporum, 93.519, Globisporangium rostratifingens, 93.119, Pythium irregulare, 93.088, Globisporangium splendens, 93.088, Pythium periplocum, 93.088, Pythium insidiosum, 93.088, Pythium perplexum, 93.088, Phytophthora heveae, 93.088, Pythium terrestris, 93.088, Phytophthora rosacearum, 93.088, Pythium pleroticum, 93.088, Pythium emineosum, 93.088, Achlya catenulata, 93.088, Arthothelium ruanum, 93.088, Pythium irregulare, 93.056, Pythium aphanidermatum, 93.056, Pythium sylvaticum, 93.056, Pythium prolatum, 93.056, Pythium echinulatum, 93.056, Pythium terrestris, 93.056, Pythium acrogynum, 93.056, Globisporangium marsipium, 93.056, Peronospora scutellariae, 93.056, Austrosciara exigua, 93.056, Pythium pyrioosporum, 93.056, Pythium urmianum, 93.056, Mycodrosophila gratiosa, 93.056, Pythium macrosporum, 93.056	NA	1
upper	seq62324	LC374588	1936243	92.991	100	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Globisporangium	Globisporangium oryzicola	100	100	100	100	100	100	100	Globisporangium oryzicola, 92.991, Micoletzkya buetschlii, 92.019, Quilonia renniei, 92.019, Quilonia renniei, 91.905, Panagrellus redivivus, 91.549, Parapristionchus giblindavisi, 91.549, Quilonia renniei, 91.429, Quilonia renniei, 91.388, Teratorhabditis synpapillata, 91.080	Globisporangium	1
upper	seq62325	LN810246	913669	96.296	12.5	99	NA	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Fistulifera	Fistulifera pelliculosa	100	100	100	100	100	100	100	Fistulifera pelliculosa, 96.296	Fistulifera	0
upper	seq62360	KP902814	1048869	92.562	0.0462416955854029	100	NA	Discosea	NA	Himatismenida	NA	Parvamoeba	Parvamoeba rugata	99.9537583044146	99.9537583044146	99.9537583044146	99.9537583044146	99.9537583044146	99.9537583044146	99.9537583044146	Parvamoeba rugata, 94.215, Paraphaenocladius impensus, 92.562, Parvamoeba rugata, 92.562	NA	0
upper	seq62366	OOMYA1930N08	120418	94.393	49.1395774446356	99	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia litoralis	49.1395774446356	99.3674563232476	99.9995111635785	99.9995111635785	100	100	100	Saprolegnia litoralis, 94.393, Saprolegnia torulosa, 94.393, Achlya racemosa, 94.286, Saprolegnia parasitica, 93.925, Achlya colorata, 93.458, Saprolegnia anisospora, 93.458, Brevilegnia unisperma, 93.458, Saprolegnia lapponica, 93.427, Saprolegnia parasitica, 92.991, Saprolegnia diclina, 92.991, Saprolegnia hypogyna, 92.991, Saprolegnia terrestris, 92.991, Phytophthora chlamydospora, 92.991, Saprolegnia parasitica, 92.523, Saprolegnia diclina, 92.523, Saprolegnia monilifera, 92.523, Saprolegnia unispora, 92.523, Saprolegnia furcata, 92.523, Saprolegnia turfosa, 92.523, Saprolegnia monoica, 92.488, Saprolegnia megasperma, 92.488	Oomycetes	1
upper	seq62401	JRPAA5109N15	880414	96.774	8.03698657697231	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Psammoryctides	Psammoryctides barbatus	64.2958926157785	64.2958926157785	64.2958926157785	64.2958926157785	64.2958926157785	64.2958926157785	73.8012770996529	Psammoryctides barbatus, 96.774, Pythium yorkensis, 96.774, Phytophthora drechsleri, 96.759, Tipula pendulifera, 96.759, Phytophthora taxon, 96.759, Phytophthora megasperma, 96.313, Pythium baisense, 96.313, Paracladopelma winnelli, 96.313, Tipula pendulifera, 96.296, Phytophthora megasperma, 95.853, Phytophthora citricola, 95.853, Phytophthora rosacearum, 95.853, Pythium senticosum, 95.853, Tipula winthemi, 95.853, Austrosciara hyalipennis, 95.853, Simulium kiritshenkoi, 95.853, Pythium yorkensis, 95.853, Phytophthora taxon, 95.853, Phytophthora megasperma, 95.392, Phytophthora citricola, 95.392, Phytophthora inflata, 95.392, Phytophthora pseudosyringae, 95.392, Phytophthora inundata, 95.392, Phytophthora rosacearum, 95.392, Mesocyclops leuckarti, 95.392, Ceratophysella denticulata, 95.392, Polypedilum convictum, 95.392, Tipula pendulifera, 95.392, Pythium yorkensis, 95.392, Leucophenga platypyga, 95.392, Tipula pendulifera, 95.370, Phytophthora megasperma, 94.931, Phytophthora megakarya, 94.931, Phytophthora citricola, 94.931, Phytophthora colocasiae, 94.931, Phytophthora multivesiculata, 94.931, Peronospora holostei, 94.931, Phytophthora rosacearum, 94.931, Phytophthora sansomeana, 94.931, Mesocyclops leuckarti, 94.931, Ceratophysella denticulata, 94.931, Phytophthora fluvialis, 94.931, Tipula pendulifera, 94.931, Phytophthora balyanboodja, 94.931, Phytophthora condilina, 94.931, Phytophthora cooljarloo, 94.931, Phytophthora caryae, 94.931	NA	1
upper	seq62445	MG784235	2495454	92.593	100	99	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Polypedilum	Polypedilum albicorne	100	100	100	100	100	100	100	Polypedilum albicorne, 92.593, Globisporangium ultimum, 91.705, Spilogona sororcula, 91.667, Blepharomyia angustifrons, 91.244, Anopheles kochi, 91.204, Anopheles tessellatus, 91.204, Bengalia torosa, 91.204, Spilogona leucogaster, 91.204, Spilogona sororcula, 91.204, Huckettomyia watanabei, 91.204, Cricotopus perniger, 91.204, Blepharomyia pagana, 91.204, Orthocladius frigidus, 91.080, Parakiefferiella scandica, 90.995, Spilogona sororcula, 90.952, Anopheles hinesorum, 90.783, Anopheles farauti, 90.783, Simulium parahiyangum, 90.783, Orthocladius subletteorum, 90.783, Simulium ngaoense, 90.783, Drosophila mauritiana, 90.741, Anopheles kochi, 90.741, Anopheles tessellatus, 90.741, Orthocladius subletteorum, 90.741, Spilogona imitatrix, 90.741, Spilogona leucogaster, 90.741, Spilogona pacifica, 90.741, Spilogona sororcula, 90.741, Pseudocoenosia fletcheri, 90.741, Cricotopus perniger, 90.741, Spilogona nigriventris, 90.741, Chaetocnephalia americana, 90.741, Spilogona nitidicauda, 90.741, Leucophenga helvipecta, 90.741, Simulium sheilae, 90.610, Spilogona sororcula, 90.610	Polypedilum	1
upper	seq62462	KX371318	2052682	93.056	0.265388662731175	99	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Arthothelium	Arthothelium ruanum	92.8696907726318	92.8696907726318	92.8696907726318	92.8696907726318	92.8696907726318	92.8696907726318	92.8696907726318	Arthothelium ruanum, 93.519, Pythium nodosum, 93.088, Arthothelium ruanum, 93.056, Phytophthora oreophila, 93.056, Austrosciara exigua, 92.627, Globisporangium paroecandrum, 92.627, Phytophthora iranica, 92.593, Phytophthora clandestina, 92.593, Phytophthora tentaculata, 92.593, Pythium cylindrosporum, 92.166, Polypedilum nubeculosum, 92.166, Peronospora saturejaehortensis, 92.166, Phytophthora nicotianae, 92.130, Phytophthora parasitica, 92.130, Pythium irregulare, 92.130, Pythium periplocum, 92.130, Phytophthora boehmeriae, 92.130, Phytophthora morindae, 92.130, Helophorus grandis, 92.130, Pythium sukuiense, 92.130, Polypedilum nubeculosum, 92.130, Arthothelium ruanum, 92.130, Phytophthora x, 92.130, Pythium irregulare, 91.705, Phytophthora nicotianae, 91.667, Pythium irregulare, 91.667, Phytophthora boehmeriae, 91.667, Pseudogymnoascus bhattii, 91.667, Phytophthora constricta, 91.667, Phytophthora rhizophorae, 91.667, Phytophthora infestans, 91.549, Phytophthora mirabilis, 91.549, Phytophthora phaseoli, 91.549, Phytophthora andina, 91.549	NA	1
upper	seq62463	AY265269	189839	95.392	13.8998160011943	100	Metazoa	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani	100	100	100	100	100	100	100	Baetis rhodani, 95.392, Baetis rhodani, 94.931, Baetis rhodani, 94.470	Baetis	1
upper	seq62524	KU659839	1825508	96.296	97.8126870646642	99	Metazoa	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	Leuctra digitata	100	100	100	100	100	100	100	Leuctra digitata, 96.296, Leuctra digitata, 95.833, Leuctra digitata, 95.370, Leuctra digitata, 94.907	Leuctra	0
upper	seq62553	JF870885	403569	96.774	0.0462337950331541	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus brundini	100	100	100	100	100	100	100	Tanytarsus brundini, 97.696, Tanytarsus brundini, 96.774, Tanytarsus brundini, 95.853	Tanytarsus	1
upper	seq62615	MG209737	1631558	97.696	0.000992634961182517	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium burgundicum	100	100	100	100	100	100	100	Pythium burgundicum, 99.078, Pythium burgundicum, 98.157, Pythium burgundicum, 97.696	Pythium	0
upper	seq62636	GU727849	239478	98.157	0.0138219026349758	100	Metazoa	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis vernus	99.357040847577	99.357040847577	99.357040847577	99.357040847577	99.357040847577	99.357040847577	100	Baetis vernus, 99.078, Baetis vernus, 99.074, Baetis vernus, 98.618, Potamothrix hammoniensis, 98.618, Baetis vernus, 98.157	NA	1
upper	seq62659	LN999268	76587	100	24.8659971062262	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri	100	100	100	100	100	100	100	Limnodrilus hoffmeisteri, 100.000, Limnodrilus hoffmeisteri,  99.537, Limnodrilus hoffmeisteri,  98.618, Limnodrilus hoffmeisteri,  98.611	Limnodrilus hoffmeisteri	0
upper	seq62664	NC_022256	120807	98.157	100	100	NA	NA	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis limnetica	100	100	100	100	100	100	100	Nannochloropsis limnetica, 98.157	Nannochloropsis limnetica	1
upper	seq62671	GBAN15209N19	74727	99.078	50	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Chaetogaster	Chaetogaster diastrophus	100	100	100	100	100	100	100	Chaetogaster diastrophus, 99.078	Chaetogaster diastrophus	1
upper	seq62681	EF164930	286094	94.444	25	99	NA	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora bacillum	100	100	100	100	100	100	100	Sellaphora bacillum, 94.444, Sellaphora obesa, 93.981, Sellaphora pupula, 92.991, Sellaphora pupula, 92.523, Sellaphora bisexualis, 92.523	Sellaphora	0
upper	seq62697	LN999286	74736	97.17	3.20601136760878	98	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Nais	Nais elinguis	100	100	100	100	100	100	100	Nais elinguis, 97.170, Nais elinguis, 96.698, Nais elinguis, 96.226	Nais	0
upper	seq62765	JF870806	2578447	97.235	2.13232649896961e-05	100	NA	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora sp. DaM-2019a	100	100	100	100	100	100	100	Sellaphora sp. DaM-2019a, 99.078, Sellaphora sp. DaM-2019a, 98.157, Sellaphora sp. DaM-2019a, 97.696, Sellaphora sp. DaM-2019a, 97.235	Sellaphora	0
